trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,gdp_social_interaction,life_expectancy_sq,freedom_trust_ratio,generosity_gdp_residual,happiness_score,country
-0.7605365675276693,-0.8352973200504428,-1.5351393797389874,0.00025318302178117336,-0.9479717835512282,0.041065514135924096,-0.9843976585946581,-1.3970028688889164,-0.0885622180889469,-0.02134973150342239,5.044,Cameroon
-0.5592716129871588,-0.02044838704973375,-0.9483147043879362,0.1298828901736757,0.39062219095553474,-1.181592815286738,0.003257240266183919,-1.03921961849012,-0.08870762651282885,-1.1902197885140264,4.639,Namibia
-0.7923152445603815,0.23635248880503515,0.5026695956239098,-0.233080289851629,0.3275123013385909,0.020165371752630702,0.18112315342804022,0.40053587209262104,-0.08856918424144672,0.03801695051288785,5.274,North Macedonia
-1.1524735842644531,-0.49948079008651414,0.10475423357079978,-0.881228825611101,0.4404457880215437,-0.021634913013956075,-0.36559780851155677,-0.07296706431395822,11.269426724247005,-0.0592344906537775,5.529,Moldova
-0.2414848426600369,-1.2525987433144425,-1.358288107715383,-0.3173395995003601,-1.2170192077076747,0.2500669379688577,-1.2629021047646158,-1.3027893627653218,-0.08886062580480995,0.15760147790999418,4.534,Guinea
-0.18852038093884985,-1.435322443441874,-1.6798358750310276,-2.4043778846458608,-2.0606987846920863,0.19781658201062452,-1.4727499312199228,-1.4653519409337699,-0.08903450451400834,0.0913300275254077,2.853,South Sudan
1.6546428869584577,1.1993557732604188,1.1015523122492978,0.7391425137875794,0.8589640033760152,0.8143707823177789,1.2741063605513383,1.2252528323249958,-0.0889530003981308,0.9092318172330152,6.985,Germany
-0.8240939215930938,0.7302003269872833,0.0525027213820075,-0.3043766287851707,0.8523208571005474,-1.0561919609869779,0.8536773644059702,-0.1307283385904152,-0.08854011187064564,-1.0077545173875975,5.648,Russia
-0.16733459625037503,-0.5291116603774491,-0.8237149445531238,-0.05808018519657138,-1.3166664018396914,-0.8158403235791041,-0.9268513397802045,-0.9466105079607621,-0.08885415672884066,-0.8604302695820266,4.812,Congo (Brazzaville)
1.9194651955643922,1.1968865340695078,1.2985003197301304,1.1409946059584526,1.1711918783230024,1.5563258369246937,1.4665169145358221,1.5258935167672305,-0.08895055412975567,1.6554555223780125,7.228,Australia
-0.3474137661024108,-0.21304904394081037,0.27758615850295887,0.24006814125278575,-1.373133145181168,-1.5368952358027252,-0.7930765569054274,0.1253926427746805,-0.08878461645932037,-1.562103439147451,5.208,Morocco
-0.19911327328308726,-0.7859125362322182,-1.9330547417920976,-0.18770989234846594,-1.2867722436000864,-0.30378683518841654,-1.0445106787307517,-1.5660467199966552,-0.08885827773503262,-0.3645674833184371,4.944,Ivory Coast
